	Gene	betweenness	closeness	degree	clustering_coefficient
40	ABCC5	0.00020359396286940336	0.3252449836677555	0.003348961821835231	0.06666666666666667
41	ABCC8	1.7117112991081672e-06	0.21435271323789462	0.0006697923643670462	0.0
42	ABCC9	9.99314555482474e-07	0.2694761260390489	0.0006697923643670462	0.0
43	ABCD1	5.4246234924907166e-05	0.2648075681015159	0.0026791694574681848	0.3
44	ABCD2	3.6304583919586006e-05	0.27185147626662504	0.0020093770931011385	0.3333333333333333
45	ABCD3	0.0003766937891438066	0.3015749394254067	0.008037508372404554	0.012820512820512822
46	ABCD4	3.626975644082068e-06	0.2778220663265306	0.0013395847287340924	0.0
47	ABCE1	0.001292244011361342	0.32641019036691876	0.004018754186202277	0.2380952380952381
48	ABCF1	2.1970560965619918e-05	0.3167102124275815	0.0020093770931011385	0.3333333333333333
49	ABCF2	7.632346866337991e-05	0.30465284000262255	0.0026791694574681848	0.0
50	ABCF3	0.00012795251451449616	0.3011644738263443	0.004688546550569324	0.07142857142857142
51	ABCG1	1.8636817442719267e-05	0.31780771949023096	0.0013395847287340924	0.6666666666666666
52	ABCG5	0.0	1.0	0.0	0.0
53	ABCG8	0.0	1.0	0.0	0.0
54	ABHD10	2.6771991121303496e-05	0.2952389020670959	0.0013395847287340924	0.0
55	ABHD11	4.997743036623284e-05	0.31878158659013467	0.0020093770931011385	0.3333333333333333
56	ABHD11-AS1	0.00021467475889626442	0.3333413041918745	0.0026791694574681848	0.3
57	ABHD12B	0.0	0.2722496728707302	0.0	0.0
58	ABHD14B	0.0	0.29909670221211404	0.0	0.0
59	ABHD16A	0.003093922188247044	0.3016140897485828	0.007367716008037508	0.0
60	ABHD17B	1.8563751666614285e-05	0.30017226528854435	0.0006697923643670462	0.0
61	ABHD17C	0.0	0.28174138000727594	0.0	0.0
62	ABHD18	0.0	0.2607654607355307	0.0	0.0
63	ABHD2	2.908339334389959e-06	0.3040017446298114	0.0020093770931011385	0.8333333333333334
64	ABHD4	8.950928413779122e-05	0.3182503082051048	0.0026791694574681848	0.0
65	ABHD5	0.0	0.28313191835076673	0.0006697923643670462	1.0
66	ABHD8	0.0	0.26594932844932845	0.0	0.0
67	ABI1	0.00038564179708772735	0.2966209890203422	0.009377093101138647	0.08571428571428572
68	ABI2	0.00636509598549565	0.36751911415765887	0.10783657066309445	0.05942795797868262
69	ABI3	0.001020719309323532	0.29474574479331855	0.008707300736771601	0.03296703296703297
70	ABI3BP	9.24807428392371e-05	0.3076447740112994	0.0013395847287340924	0.0
71	ABL1	0.01594123716431028	0.3880630254440176	0.06697923643670463	0.07623762376237624
72	ABL2	0.00023535309632656074	0.32921616323831565	0.022103148024112524	0.0392156862745098
73	ABLIM1	0.0004837593411964887	0.31152926453170043	0.008707300736771601	0.03296703296703297
74	ABLIM2	3.524429283513404e-05	0.3021174226826467	0.0013395847287340924	0.0
75	ABLIM3	2.3882854692662906e-05	0.29207173985920215	0.0013395847287340924	0.0
76	ABR	0.0	0.29909670221211404	0.0	0.0
77	ABRACL	1.5026205324718185e-05	0.32371928846779063	0.008707300736771601	0.09890109890109891
78	ABRAXAS1	4.389825110220974e-06	0.325541206417412	0.004688546550569324	0.7857142857142857
79	ABRAXAS2	2.7886536603904442e-05	0.3234638945609801	0.004018754186202277	0.6190476190476191
80	ABT1	4.3338812417487786e-05	0.3252298072885073	0.0026791694574681848	0.4
81	ABTB1	0.0	0.22229309520012758	0.0	0.0
82	ABTB2	0.00010077803548926454	0.3303474098298498	0.003348961821835231	0.26666666666666666
83	ACAA1	0.001062547651409719	0.3035251594922377	0.024112525117213665	0.4624624624624625
84	ACAA2	0.00027851067694515866	0.2920472638900528	0.02478231748158071	0.44950213371266
85	ACACA	0.0016250796641066416	0.3270151074411185	0.02277294038847957	0.4453781512605042
86	ACACB	0.00010249925518222426	0.2957525353248186	0.016744809109176157	0.7753846153846153
87	ACAD10	1.8748574340330887e-05	0.28381790048049516	0.0006697923643670462	0.0
88	ACAD8	0.000414221910286138	0.31940243790669964	0.004018754186202277	0.0
89	ACAD9	0.00045647614564870754	0.32165024573709594	0.004688546550569324	0.07142857142857142
90	ACADL	0.0	0.2685675753780946	0.0	0.0
91	ACADM	0.0006040374088604158	0.31019136626613264	0.012056262558606833	0.2280701754385965
92	ACADS	2.661273462443903e-05	0.26973684210526316	0.006028131279303416	0.5111111111111111
93	ACADSB	1.5294107938208108e-05	0.2674289222269117	0.0013395847287340924	0.0
94	ACADVL	0.0001015012754057162	0.29778689224985044	0.0013395847287340924	0.0
95	ACAN	0.0014157374336553341	0.2331259616027828	0.0026791694574681848	0.1
96	ACAP1	0.0	0.23879676579416198	0.0	0.0
97	ACAP2	0.001398642257513378	0.35051546391752575	0.055592766242464835	0.06741250717154332
98	ACAP3	4.835144731881321e-05	0.3062793865623764	0.0013395847287340924	0.0
99	ACAT1	0.0003814102396291564	0.3048660470202296	0.021433355659745478	0.5814393939393939
100	ACAT2	0.0002447971912923357	0.2977042178323545	0.021433355659745478	0.5909090909090909
101	ACBD3	0.0	0.23133857745029707	0.0	0.0
102	ACBD4	4.8595314919668256e-05	0.3145235892691952	0.0020093770931011385	0.3333333333333333
103	ACBD5	0.0	0.26904444830447954	0.0	0.0
104	ACBD6	0.0	0.26869181395886743	0.0	0.0
105	ACCS	2.4598332264251134e-05	0.30066430851522735	0.0006697923643670462	0.0
106	ACD	5.243111332038027e-05	0.3053134171448596	0.003348961821835231	0.4666666666666667
107	ACE	0.0	0.3343486916268918	0.0006697923643670462	1.0
108	ACER2	0.0003676271245783492	0.2872982832175759	0.007367716008037508	0.0606060606060606
109	ACER3	7.43821623174476e-08	0.26236049159655955	0.0006697923643670462	0.0
110	ACHE	0.00021692971665947147	0.2982264724129816	0.003348961821835231	0.13333333333333333
111	ACIN1	0.0009755352917570937	0.3354186717998075	0.008037508372404554	0.12820512820512822
112	ACKR1	0.0013164279371435706	0.30817526639253656	0.0020093770931011385	0.0
113	ACKR3	7.910054019699232e-05	0.29106550017747895	0.0006697923643670462	0.0
114	ACKR4	5.981974960278425e-05	0.23791237861177955	0.0026791694574681848	0.0
115	ACLY	0.0025599839501865423	0.3423967774420947	0.03148024112525117	0.2898936170212766
116	ACMSD	3.6108240270722954e-06	0.2580525731210663	0.0006697923643670462	0.0
117	ACO1	0.0008030517454400088	0.34581131701024537	0.010046885465505693	0.21666666666666667
118	ACO2	0.00010184613451393004	0.3028788701792504	0.008037508372404554	0.28205128205128205
119	ACOT1	0.0	0.2708531680494297	0.0	0.0
120	ACOT11	0.0	0.2844607693092542	0.008037508372404554	1.0
121	ACOT12	4.271085148549799e-05	0.28699662356913447	0.01808439383791025	0.5978835978835979
122	ACOT13	0.0	0.27484769021471245	0.0006697923643670462	1.0
123	ACOT2	0.0	0.2368573079145003	0.0	0.0
124	ACOT8	0.00018470006283259543	0.3336364941840984	0.0053583389149363695	0.4444444444444444
125	ACOT9	0.0	0.25401800357155874	0.0	0.0
126	ACOX1	0.0017368025148683354	0.312164098889287	0.013395847287340924	0.22857142857142856
127	ACOX3	0.00011262493218809116	0.274577005653056	0.010046885465505693	0.375
128	ACP1	0.0010614202580640196	0.3290840415486308	0.010046885465505693	0.03333333333333333
129	ACP2	0.0003012929873314512	0.3360898811389445	0.003348961821835231	0.13333333333333333
130	ACP3	5.175838916167597e-05	0.3183084440790976	0.0013395847287340924	0.3333333333333333
131	ACP4	3.10379574907087e-05	0.28963224600041554	0.0013395847287340924	0.3333333333333333
132	ACP5	0.00021933958904239088	0.2961987123642777	0.0053583389149363695	0.05555555555555555
133	ACP6	0.00029693512518825046	0.2950576780611705	0.007367716008037508	0.07575757575757576
134	ACR	0.0	0.21036428937916882	0.0	0.0
135	ACRBP	0.0	0.24895969138999519	0.0	0.0
136	ACSBG2	0.0	0.3007616129797838	0.0	0.0
137	ACSF3	0.0	0.2705692824285243	0.0	0.0
138	ACSL1	5.4431840462124736e-05	0.27617632491332345	0.009377093101138647	0.7047619047619048
139	ACSL3	0.0017520169311873459	0.31383673285604935	0.012726054922973878	0.39999999999999997
140	ACSL4	2.404077050024489e-05	0.2985138549830828	0.0013395847287340924	0.0
141	ACSL5	0.002112926925106071	0.31704876273653565	0.012726054922973878	0.41578947368421054
142	ACSL6	0.00022966464433452023	0.2835581050019324	0.010046885465505693	0.6166666666666667
143	ACSM1	8.266354767655112e-07	0.25949850146130793	0.0026791694574681848	0.9
144	ACSM3	0.0	0.25521786891248627	0.0	0.0
145	ACSS1	0.001290129244330951	0.32045240339302544	0.02478231748158071	0.4623044096728307
146	ACSS2	0.003347264511993246	0.3399419611285878	0.027461486939048894	0.389082462253194
147	ACTA1	0.008124913813970883	0.3432652056143807	0.038178164768921635	0.02238354506957048
148	ACTA2	9.5555517863093e-05	0.31404884202937733	0.004018754186202277	0.09523809523809523
149	ACTB	0.008962290457325878	0.371495576164588	0.04554588077695914	0.08312020460358056
150	ACTBL2	1.8472516756241143e-05	0.2908832919474991	0.0013395847287340924	0.0
151	ACTC1	0.0002945627544427225	0.3277223998495392	0.004688546550569324	0.07142857142857142
152	ACTG1	0.0039461329782456535	0.3419180770174148	0.028801071667782986	0.08350951374207188
153	ACTG2	2.7116816975526236e-06	0.2988466320799211	0.0020093770931011385	0.0
154	ACTL6A	0.0013120138697594334	0.3547525130423718	0.02679169457468185	0.23658536585365852
155	ACTL6B	0.0021640188389406467	0.33799675096379994	0.034829202947086406	0.04862119013062409
156	ACTL7A	0.0	0.22584408009850301	0.0	0.0
157	ACTL9	0.0	0.26107802374798667	0.0	0.0
158	ACTN1	0.003187712970908984	0.32329135647858254	0.01808439383791025	0.026455026455026457
159	ACTN2	0.003756334984110812	0.30513297581263	0.01406563965170797	0.030303030303030304
160	ACTN3	0.0	0.23634729828249776	0.0006697923643670462	1.0
161	ACTN4	0.0030159248137120636	0.34420602977851306	0.016075016744809108	0.05666666666666667
162	ACTR1A	0.0008642247991349075	0.33706506758227145	0.006697923643670462	0.10909090909090909
163	ACTR1B	0.0	0.2870852812158906	0.0	0.0
164	ACTR2	0.003198311734422108	0.3376038361870626	0.010046885465505693	0.1
165	ACTR3	0.0005248938134593772	0.31320915810996025	0.008037508372404554	0.14102564102564102
166	ACTR3B	0.001769065458538987	0.3094202255171801	0.008707300736771601	0.06593406593406594
167	ACTR3C	0.0	0.2688317198287499	0.0	0.0
168	ACTR5	7.596305544882509e-05	0.31436754391899513	0.009377093101138647	0.8476190476190476
169	ACTR6	0.0	0.27944832010263815	0.0	0.0
170	ACTR8	3.481860722985393e-05	0.30808672398170045	0.009377093101138647	0.8476190476190476
171	ACTRT3	4.9311699732512754e-06	0.31573463794704537	0.0026791694574681848	0.2
172	ACVR1	0.005778029936734869	0.34804753820033957	0.11386470194239785	0.04396284829721362
173	ACVR1B	0.0035115380745820665	0.35858520900321544	0.08573342263898191	0.07570251937984496
174	ACVR1C	1.3360247726220135e-05	0.3019930675909879	0.0020093770931011385	0.3333333333333333
175	ACVR2A	0.001003739180037156	0.3154559855170853	0.017414601473543203	0.05982905982905983
176	ACVR2B	0.012980763532390568	0.3549512387645456	0.11855324849296718	0.050783977655049835
177	ACVRL1	0.0014876391606479151	0.31987150068838915	0.013395847287340924	0.11428571428571428
178	ACY1	0.00018914194499429485	0.3157060355565621	0.01942397856664434	0.06436781609195402
179	ACY3	1.972970587526678e-06	0.2851940506147834	0.006697923643670462	0.8363636363636363
180	ACYP1	0.0001678327863314107	0.2954954954954955	0.011386470194239785	0.4183006535947712
181	ACYP2	3.589494213100617e-05	0.2879094551613037	0.010716677829872739	0.4632352941176471
182	ADA	0.0004288650643759048	0.2946647501479665	0.008037508372404554	0.4743589743589744
183	ADA2	0.0	0.25474680652765846	0.0	0.0
184	ADAD1	0.0	0.2578807162942134	0.0	0.0
185	ADAL	1.524918619525017e-07	0.2774791990126996	0.0006697923643670462	0.0
186	ADAM10	0.00017531773377558993	0.29266039637218677	0.004018754186202277	0.047619047619047616
187	ADAM11	0.0	0.22665929563266235	0.0	0.0
188	ADAM12	3.11961382292721e-05	0.27479351061522994	0.0020093770931011385	0.0
189	ADAM15	0.000568030996130575	0.32690774353923363	0.006697923643670462	0.03636363636363636
190	ADAM17	0.0009487034742632665	0.30139888867267733	0.0026791694574681848	0.0
191	ADAM19	2.685647225520846e-06	0.27110073901205756	0.0013395847287340924	0.0
192	ADAM1A	0.0	0.22425997425997427	0.0	0.0
193	ADAM2	8.721233705249102e-06	0.2578282501340929	0.0013395847287340924	0.0
194	ADAM22	0.0	0.24449277395818717	0.0006697923643670462	1.0
195	ADAM33	0.0	0.2539578437266583	0.0	0.0
196	ADAM9	0.0001886090338668172	0.31853392134908487	0.0053583389149363695	0.08333333333333333
197	ADAMTS1	0.0002589425272739764	0.28706754530477757	0.0020093770931011385	0.16666666666666666
198	ADAMTS17	0.0	0.29909670221211404	0.0	0.0
199	ADAMTS8	0.0	0.30552085388037786	0.0006697923643670462	1.0
200	ADAMTSL4	0.0004833501966150214	0.2988274132350104	0.007367716008037508	0.15151515151515152
201	ADAMTSL5	1.392613537884452e-05	0.29064070220795196	0.0006697923643670462	0.0
202	ADAP1	1.8128844309778582e-05	0.29505143292553865	0.0053583389149363695	0.027777777777777776
203	ADAP2	1.01316451924172e-05	0.27765052681896946	0.0013395847287340924	0.0
204	ADAR	0.00025971802769125536	0.32885114413776834	0.008037508372404554	0.07692307692307693
205	ADARB1	3.316743587105691e-05	0.30459958483557303	0.004018754186202277	0.0
206	ADARB2	1.9242670971852755e-05	0.26957513875190964	0.0006697923643670462	0.0
207	ADAT1	1.1562594267263986e-06	0.27947072975140336	0.0006697923643670462	0.0
208	ADAT2	0.0	0.2894638481664521	0.0	0.0
209	ADAT3	7.623049019990571e-05	0.3059030063638359	0.0020093770931011385	0.0
210	ADCK1	0.00017109417962730505	0.32781488100837175	0.03281982585398526	0.09224489795918367
211	ADCK2	0.0048923544009858416	0.3572893172031987	0.10247823174815807	0.04490280960869196
212	ADCK5	0.0003625171997571906	0.3227823187533285	0.006697923643670462	0.07272727272727272
213	ADCY1	0.0001922844541599943	0.308618742943169	0.03148024112525117	0.3351063829787234
214	ADCY10	0.0001922844541599943	0.308618742943169	0.03148024112525117	0.3351063829787234
215	ADCY2	0.0001922844541599943	0.30873493975903615	0.032150033489618215	0.3622448979591837
216	ADCY3	0.0001922844541599943	0.308618742943169	0.03148024112525117	0.3351063829787234
217	ADCY4	0.0018834882198735256	0.32750681326942954	0.032150033489618215	0.3273809523809524
218	ADCY5	0.0004791160583626272	0.3108138238573021	0.033489618218352314	0.3341176470588236
219	ADCY6	0.00038694625848994694	0.30979154629094624	0.03281982585398526	0.30857142857142855
220	ADCY7	0.0008782326943702908	0.31635802469135804	0.032150033489618215	0.32142857142857145
221	ADCY8	0.0001922844541599943	0.308618742943169	0.03148024112525117	0.3351063829787234
222	ADCY9	0.0001922844541599943	0.308618742943169	0.03148024112525117	0.3351063829787234
223	ADCYAP1	0.0015162678863553185	0.2811277376678901	0.0020093770931011385	0.16666666666666666
224	ADD1	0.00014961070263152843	0.32025362984745454	0.008037508372404554	0.1794871794871795
225	ADD2	1.121851187380547e-05	0.2728999040739218	0.0006697923643670462	0.0
226	ADGRA2	1.0045137118538742e-05	0.2595758151313707	0.0006697923643670462	0.0
227	ADGRA3	0.0	0.257328509192941	0.0	0.0
228	ADGRB1	0.0012788432867544392	0.262969251084701	0.0026791694574681848	0.0
229	ADGRB2	1.8479945944987339e-06	0.24072251290818353	0.0006697923643670462	0.0
230	ADGRD1	0.0	0.3007616129797838	0.0	0.0
231	ADGRE5	4.219783620756795e-05	0.297228144989339	0.0013395847287340924	0.0
232	ADGRF1	0.0	0.2763022278601443	0.0	0.0
233	ADGRF3	2.4469290726319965e-06	0.27641728302036445	0.0006697923643670462	0.0
234	ADGRG1	0.0001938172714840936	0.3218879165031057	0.0020093770931011385	0.0
235	ADGRG5	1.2643264532901473e-05	0.2886606477263315	0.0013395847287340924	0.0
236	ADGRG6	4.52816070652023e-06	0.30509290669934996	0.0020093770931011385	0.6666666666666666
237	ADGRL1	0.00011285441731888427	0.3117382650893396	0.0020093770931011385	0.0
238	ADGRL2	0.0	0.22598320526537627	0.0	0.0
239	ADGRV1	7.335245934817004e-05	0.3161929820582031	0.0013395847287340924	0.0
240	ADH1A	0.00010263794321192734	0.2871858261227853	0.022103148024112524	0.6488413547237076
241	ADH1B	0.00010263794321192734	0.2871858261227853	0.022103148024112524	0.6488413547237076
242	ADH4	0.00010263794321192734	0.2871858261227853	0.022103148024112524	0.6488413547237076
243	ADH5	0.0007935710840535037	0.30706874903627995	0.02478231748158071	0.5206258890469417
244	ADH6	0.00010263794321192734	0.2871858261227853	0.022103148024112524	0.6488413547237076
245	ADH7	0.00010263794321192734	0.2871858261227853	0.022103148024112524	0.6488413547237076
246	ADHFE1	0.00010263794321192734	0.2871858261227853	0.022103148024112524	0.6488413547237076
247	ADI1	0.00011262868831227311	0.2887922104827015	0.0026791694574681848	0.0
248	ADIPOQ	0.0	0.276132559475467	0.0	0.0
249	ADIPOR2	0.0001259212596815012	0.3164513858936233	0.010716677829872739	0.03676470588235294
250	ADK	8.689894626981937e-05	0.32071044034417706	0.0020093770931011385	0.5
251	ADM	4.538733381805089e-05	0.31603527624747785	0.0026791694574681848	0.1
252	ADNP	3.523156243720104e-05	0.31848297920950425	0.0020093770931011385	0.6666666666666666
253	ADNP2	2.0980998828638166e-05	0.29864815647963666	0.0013395847287340924	0.0
254	ADORA1	0.0007668072588964488	0.30226809488702894	0.003348961821835231	0.13333333333333333
255	ADORA2A	5.3422524495259505e-05	0.26896139227073645	0.0013395847287340924	0.0
256	ADORA2A-AS1	0.0	0.2763022278601443	0.0	0.0
257	ADORA2B	0.0	0.24852914958103048	0.0006697923643670462	1.0
258	ADORA3	4.398180653452767e-05	0.29663361280163425	0.0013395847287340924	0.3333333333333333
259	ADPGK	2.2254939721143705e-05	0.2828389400641156	0.0013395847287340924	0.0
260	ADPRHL1	4.1223772488598555e-05	0.29340573761865674	0.0020093770931011385	0.0
261	ADPRM	0.0	0.2705692824285243	0.0	0.0
262	ADPRS	0.0005308642493947225	0.3197981188345951	0.003348961821835231	0.2
263	ADRA1B	1.8221083861864356e-05	0.28929564603826835	0.0006697923643670462	0.0
264	ADRA1D	0.0	0.28336789039313737	0.0	0.0
265	ADRA2A	1.6574707315053124e-05	0.28397979139504564	0.0006697923643670462	0.0
266	ADRA2B	6.955351738597228e-07	0.25476542939123126	0.0006697923643670462	0.0
267	ADRA2C	6.955351738597228e-07	0.25476542939123126	0.0006697923643670462	0.0
268	ADRB1	2.410699019604202e-05	0.2624543434875927	0.0013395847287340924	0.0
269	ADRB2	0.00129508547373177	0.3326175137198759	0.010046885465505693	0.075
270	ADRB3	0.0	0.2782101943878977	0.0	0.0
271	ADRM1	0.000859805446305824	0.3517093477986628	0.008707300736771601	0.3516483516483516
272	ADSL	0.0020332897217449973	0.3329352758538333	0.021433355659745478	0.32575757575757575
273	ADSS1	0.0009778760313836636	0.3175832687838885	0.017414601473543203	0.3675213675213675
274	ADSS2	0.0009455684857935786	0.3134697548909377	0.018754186202277295	0.32266009852216754
275	ADTRP	0.0	0.2645813957902329	0.0	0.0
276	AEBP2	0.0003535081495513135	0.32491143016968116	0.006697923643670462	0.2545454545454545
277	AFAP1	5.907924003893325e-06	0.27859940842593334	0.003348961821835231	0.0
278	AFAP1L1	0.0	0.2591752500650727	0.0	0.0
279	AFDN	0.004079752935138149	0.3208137715179969	0.02277294038847957	0.015126050420168066
280	AFF1	0.0006627356636940941	0.3377428889858022	0.015405224380442064	0.1956521739130435
281	AFF3	7.482716890679803e-05	0.298035191242811	0.0020093770931011385	0.0
282	AFF4	0.000869310260321371	0.3392552932587004	0.026121902210314803	0.05641025641025642
283	AFG3L1P	0.0	0.2745013094933344	0.0	0.0
284	AFG3L2	0.0002551834775397997	0.3111398790259581	0.004018754186202277	0.0
285	AFMID	0.0004275502600832795	0.29700649834878023	0.0053583389149363695	0.1388888888888889
286	AFP	0.0002494575978319197	0.3147579479768786	0.004018754186202277	0.09523809523809523
287	AFTPH	0.0	0.2633567596161112	0.0	0.0
288	AGA	0.0	0.2607654607355307	0.0	0.0
289	AGAP1	0.0	0.28174138000727594	0.0	0.0
290	AGAP2	1.3943130138098924e-05	0.2712115021693029	0.0020093770931011385	0.0
291	AGAP2-AS1	0.0	0.29909670221211404	0.0	0.0
292	AGAP3	0.0	0.2688317198287499	0.0	0.0
293	AGBL2	8.319600524965708e-07	0.2929371466997289	0.0013395847287340924	0.0
294	AGBL3	0.0	0.2607654607355307	0.0	0.0
295	AGBL5	4.9009533071279085e-05	0.32479030754892824	0.004688546550569324	0.2857142857142857
296	AGER	1.692291797112513e-05	0.2691119691119691	0.0013395847287340924	0.0
297	AGFG1	0.00025656608646943145	0.31516357305961884	0.004018754186202277	0.0
298	AGFG2	0.0005072766487418395	0.33859606509594364	0.02277294038847957	0.04537815126050421
299	AGGF1	0.0004337873288514984	0.32216316154379476	0.013395847287340924	0.023809523809523808
300	AGK	0.0004273019732158476	0.2830284449678192	0.010716677829872739	0.21323529411764705
301	AGL	0.005448269529677946	0.32720700420158205	0.016744809109176157	0.2
302	AGMAT	0.00012975999270866336	0.28736935414046877	0.0053583389149363695	0.3888888888888889
303	AGO1	0.0004390077524080814	0.3420523138832998	0.0053583389149363695	0.19444444444444445
304	AGO2	0.0020312845471573407	0.36010436310092736	0.014735432016075016	0.1225296442687747
305	AGO3	0.0030612523591047754	0.34376464205568297	0.02679169457468185	0.05243902439024391
306	AGO4	0.005888848334793127	0.3288821780776672	0.042866711319490956	0.013942307692307693
307	AGPAT1	0.0006631316404781105	0.3182575740279902	0.008707300736771601	0.14285714285714285
308	AGPAT2	0.00024361163732265756	0.3003080635084771	0.004688546550569324	0.0
309	AGPAT3	0.0003539060237333738	0.30862557562876375	0.004018754186202277	0.0
310	AGPAT4	0.00011090726568534142	0.2912418519137556	0.003348961821835231	0.0
311	AGPAT5	0.0	0.2658631014818912	0.0	0.0
312	AGPS	0.00035336570316631187	0.30905664560470014	0.004018754186202277	0.047619047619047616
313	AGR2	8.723299626017609e-05	0.29154031161769317	0.004018754186202277	0.0
314	AGR3	0.0	0.2849433792567761	0.0	0.0
315	AGRN	0.00024841962697837964	0.3122689903900002	0.003348961821835231	0.06666666666666667
316	AGRP	0.00046302645138458835	0.28850531892876363	0.0020093770931011385	0.0
317	AGT	0.00011523402618977146	0.3267161975297068	0.004018754186202277	0.38095238095238093
318	AGTPBP1	0.0	0.28370237707587104	0.0	0.0
319	AGTR1	0.000320852493017885	0.2945153384602383	0.003348961821835231	0.0
320	AGTR2	1.603132263526566e-06	0.23698616164020264	0.0006697923643670462	0.0
321	AGTRAP	0.0010854196386892306	0.3016467227836323	0.004018754186202277	0.047619047619047616
322	AGXT	0.0011441085613427989	0.3057755160236022	0.027461486939048894	0.281068524970964
323	AGXT2	0.0004101982134423947	0.2932514304947829	0.02344273275284662	0.3492063492063492
324	AHCTF1	0.0	0.2773301502039192	0.0	0.0
325	AHCY	0.005382023775907665	0.3672286617492097	0.024112525117213665	0.09459459459459459
326	AHCYL1	0.0009266942243803407	0.3292006140040146	0.006028131279303416	0.044444444444444446
327	AHCYL2	0.0006065362685206906	0.3162431941923775	0.004018754186202277	0.14285714285714285
328	AHDC1	0.0001302415859523303	0.3052599308019095	0.0013395847287340924	0.0
329	AHI1	4.056526530909438e-05	0.291772191640329	0.0006697923643670462	0.0
330	AHI1-DT	4.056526530909438e-05	0.291772191640329	0.0006697923643670462	0.0
331	AHNAK	0.0014287966845052313	0.3428599537606375	0.009377093101138647	0.07619047619047618
332	AHR	0.00015096755971781458	0.3481431532679004	0.013395847287340924	0.23333333333333334
333	AHRR	1.163306975117204e-05	0.2993857652162708	0.0026791694574681848	0.5
334	AHSA1	0.00012559812396572637	0.29756441180865373	0.0026791694574681848	0.1
335	AHSA2P	0.0	0.2927464404216893	0.0006697923643670462	1.0
336	AHSG	0.001068067868782202	0.33412430191030895	0.008707300736771601	0.15384615384615385
337	AHSP	3.9533050948724856e-05	0.27231349260612214	0.0013395847287340924	0.0
338	AICDA	0.0002408850043468709	0.290356175796709	0.010716677829872739	0.5073529411764706
339	AIDA	3.5981126546515244e-05	0.30366400906199625	0.0013395847287340924	0.3333333333333333
340	AIF1L	0.002434778018926025	0.36686141375861886	0.021433355659745478	0.08143939393939394
341	AIFM1	0.0009646579166191313	0.3401410340873045	0.012056262558606833	0.07017543859649122
